Country,Title,Company,Location,Salary_Min,Salary_Max,Salary_period,Salary_Avg,Salary_Is_Predicted,Category,Description,Created_At,Work_Mode,URL
GB,"Data Analyst, Data Engineer, SQL",FDO Consulting,"Cheltenham, Gloucestershire",50000.0,64000.0,,64000.0,0,IT Jobs,"Data Engineer, PowerBI, SQL, Data Warehousing, £ 50000 - 63000. Mainly home based with c 2-4 days in the office per month. Cheltenham, Gloucestershire. Our client are looking for a Data Engineer who will support and work closely with the global finance transformation function. The purpose of this role is the analyse data across multiple systems, producing data models, identifying gaps in the data models, suggesting improvements, etc. You will then develop dashboards and reports to present data …",2025-05-20T01:56:46Z,Onsite,https://www.adzuna.co.uk/jobs/details/5206845155?utm_medium=api&utm_source=25f3af84
GB,Data Analyst,Data Idols,"London, UK",50000.0,70000.0,,70000.0,0,IT Jobs,"Data Analyst Salary: up to £70,000 Location: Hybrid - London We are currently looking for a Data Analyst to join a fast-paced and collaborative logistics company. In this role, you'll report directly to the Pricing Manager and take ownership of pricing strategies that impact the marketplace with complex supply and demand dynamics. As a Data Analyst, you will work hands-on every day, using SQL, Python, and A/B testing to analyse pricing performance, optimise personalised pricing and promotions, …",2025-05-20T01:56:23Z,Hybrid,https://www.adzuna.co.uk/jobs/details/5206844993?utm_medium=api&utm_source=25f3af84
GB,Senior Data Analyst in PEOPLE STRATEGY AND INSIGHTS,The Bank of England,"London, UK",51360.0,57780.0,,57780.0,0,IT Jobs,"Location: Leeds or London The People Directorate The People Directorate is here to shape the Bank's people strategy, provide information, help and advice to colleagues and line managers to thrive in their roles, and to deliver important people services across the Bank. The directorate is made up of five teams: Culture, Diversity, Equity and Inclusion; Employee Relations; People Operations; Talent Acquisition and Development, and Reward. Our work helps the Bank to attract, identify, develop, nur…",2025-05-20T01:55:52Z,Onsite,https://www.adzuna.co.uk/jobs/details/5206844649?utm_medium=api&utm_source=25f3af84
GB,Senior Construction Data Analyst,Gleeds,"Bristol, South West England",38034.08,38034.08,,38034.08,1,IT Jobs,"Senior Construction Data Analyst Bristol, Manchester, Warrington, Birmingham, London, Cardiff (Hybrid working, mixture of home, office and client sites) Permanent Full-time with flexible working and core hours Gleeds is a leading global property and construction consultancy. Independent since 1875, we are proud to deliver award-winning projects around the world. We are an accredited Great Place to Work employer, with our people at the heart of everything we do. Climate change and Sustainability…",2025-05-20T01:38:26Z,Hybrid,https://www.adzuna.co.uk/jobs/details/5206838631?utm_medium=api&utm_source=25f3af84
GB,DE&S Data Scientist,UK Ministry of Defence,"Bristol, South West England",43144.11,43144.11,,43144.11,1,IT Jobs,"MOD Abbey Wood, Filton, Bristol, Avon BS34 8JH Job Summary At Defence Equipment & Support (DE&S), we supply and maintain vital equipment and services for the Royal Navy, British Army and Royal Air Force. Together, we deliver a vast range of essential defence programmes, and strive for what's next. Because it helps keep our military at the top of their game and our nation safe – for today, and tomorrow. We offer 25 days’ holiday, flexible and hybrid working, enhanced parental leave schemes, shop…",2025-05-20T01:38:24Z,Hybrid,https://www.adzuna.co.uk/jobs/details/5206838395?utm_medium=api&utm_source=25f3af84
GB,Sales Operations - Data Analyst,Executive Facilities,"London, UK",97500.0,97500.0,,97500.0,0,IT Jobs,"Our client is a hugely successful global software organization with UK headquarters located in London. They are now seeking an experienced Sales Operations Data Analyst for a 2 month contract. A hybrid role with 2-3 days a week in their central London offices. Responsibilities Perform in-depth analysis of customer data and operational metrics for the UK, and Emerging Markets, providing actionable insights and recommendations to enhance customer experience and streamline operational efficiencies…",2025-05-20T01:13:57Z,Hybrid,https://www.adzuna.co.uk/jobs/details/5206833587?utm_medium=api&utm_source=25f3af84
GB,Housing Asset & Data Management Analyst,Diamond Blaque HR Solutions,"North London, London",48776.0,48776.0,,48776.0,0,IT Jobs,"Description As the Senior Data Analyst, you will be pivotal in optimising the housing data and ensuring the highest service delivery standards. The role requires an experienced data analyst to support the Asset, Capital Programme, and Compliance Teams and manage data, insight, and statutory return reporting. It also requires advanced Excel and SQL reporting experience. Responsibility To take responsibility for the delivery and management of housing stock asset data analysis and reporting to mee…",2025-05-20T00:03:53Z,Onsite,https://www.adzuna.co.uk/jobs/details/5206700254?utm_medium=api&utm_source=25f3af84
GB,Data Analyst – Supplier Audit and Material Risk,Randstad Sourceright,UK,66301.31,66301.31,,66301.31,1,IT Jobs,"Job Title: Data Analyst – Supplier Audit and Material Risk Contract Length: Initial 12 months ( potential to extend) Shift Pattern: Monday to Friday- Full time Location: Can be based at any UK office Randstad Sourceright, a leading provider of RPO & MSP Recruitment Services, is currently recruiting for a Data Analyst –within Supplier Audit and Material Risk. This is an exciting opportunity to join a team where you can shape the future of Global quality by diving into data and driving impactful …",2025-05-20T00:02:42Z,Onsite,https://www.adzuna.co.uk/jobs/details/5206699753?utm_medium=api&utm_source=25f3af84
GB,Data Analyst - Sales Operations,EF Recruitment,"Pimlico, South West London",97500.0,97500.0,,97500.0,0,IT Jobs,"Our client is a hugely successful global software organization with UK headquarters located in London. They are now seeking an experienced Sales Operations Data Analyst for a 2 month contract. A hybrid role with 2-3 days a week in their central London offices. Responsibilities * Perform in-depth analysis of customer data and operational metrics for the UK, and Emerging Markets, providing actionable insights and recommendations to enhance customer experience and streamline operational efficienci…",2025-05-20T00:02:00Z,Hybrid,https://www.adzuna.co.uk/jobs/land/ad/5206699428?se=aBMF_a818BG7RWOSH3cHCQ&utm_medium=api&utm_source=25f3af84&v=33F3F23BCDA192AFD4BA168255A6D26A49E96972
GB,Data Analyst (Excel Specialist),Taylor Higson,UK,35000.0,45000.0,,45000.0,0,IT Jobs,"Data Analyst (Excel Specialist) Greater Manchester / based remotely £35,000 - £45,000 DOE Our client is a dynamic marketing agency dedicated to delivering innovative solutions and data-driven insights. They’re now looking for a skilled Data Analyst who thrives using Excel and has a keen eye for detail to support their reporting and analysis needs. The Role Prepare and maintain reports using Excel files to support marketing campaigns and client insights Handle large datasets, ensuring accurate c…",2025-05-20T00:01:55Z,Remote,https://www.adzuna.co.uk/jobs/land/ad/5206699416?se=aBMF_a818BG7RWOSH3cHCQ&utm_medium=api&utm_source=25f3af84&v=4EB9D3F01020525DA787E3E014786C21A3F7A565
GB,Data Analyst / BI Developer - Customer & Digital Analytics,Michael Page,"Bestwood Village, Nottingham",35000.0,45000.0,,45000.0,0,IT Jobs,Leading UK financial services company require a Data Analyst / BI Developer to enhance their customer and digital analytics capabilities. You will be joining at a key growth point in the organisation and work with an existing team of Data Analysts to increase adoption of technology and analytics tools (Python / Power BI) to aid strategic decision making and increase ROI. Client Details Leading UK financial services company Description Leading UK financial services company require a Data Analyst…,2025-05-19T23:54:45Z,Onsite,https://www.adzuna.co.uk/jobs/land/ad/5206693316?se=aBMF_a818BG7RWOSH3cHCQ&utm_medium=api&utm_source=25f3af84&v=ABC8A4249A0BF4816447F854840463BB402C588E
GB,SQL Developer (Derby),Syntax Consultancy Limited,"Pride Park, Derby",60408.69,60408.69,,60408.69,1,IT Jobs,"SQL Developer Derby Permanent £40,000 - £50,000 (DOE)  Benefits SQL Developer needed for a permanent career opportunity based in Derby . A chance to join an established  growing software business who develop data solutions for large Retail brands. Must be willing to work from the Derby office full-time. Start ideally in Spring/Summer 2025. Key experience  responsibilities: Designing, developing  maintaining SQL based solutions that power core business applications. Building / optimising data pi…",2025-05-19T23:51:54Z,Onsite,https://www.adzuna.co.uk/jobs/land/ad/5206690843?se=aBMF_a818BG7RWOSH3cHCQ&utm_medium=api&utm_source=25f3af84&v=8AEDAB9562A1CE839EDC44E04304C939A8F51B79
GB,Service Desk Administrator,Ricoh,"Holcot, Northampton",23889.24,23889.24,,23889.24,1,IT Jobs,"Change your job, change your workplace, change your future We are actively building diverse teams and welcome applications from everyone Role: Service Desk Administrator Located: Northampton (Ricoh operate a vibrant working policy giving you flexible hybrid working options) Package: Competitive Salary, Benefits, Pension About Ricoh: Ricoh is a global technology business. As a company born in print, we design and manufacture graphic solutions that transform communications. To keep up with the pa…",2025-05-19T23:51:46Z,Hybrid,https://www.adzuna.co.uk/jobs/land/ad/5206690685?se=aBMF_a818BG7RWOSH3cHCQ&utm_medium=api&utm_source=25f3af84&v=7F96DC19141E36877D70456993FFB842739C3D94
GB,Data Engineer,Khuda Technology,"Balsall Heath, Birmingham",104000.0,104000.0,,104000.0,0,IT Jobs,"DATA ENGINEER Location: Solihull, UK (2 days per week onsite) Rate: £400 per day (Outside IR35) Duration: 6 months We are seeking an experienced Data Engineer for a 6-month contract engagement with a leading organisation based in Solihull. The successful candidate will work closely with the wider Data Engineering team, BI Analysts, and BI Developers to deliver robust, scalable data solutions that support business intelligence and analytics functions. This role focuses on designing and implement…",2025-05-19T23:50:57Z,Onsite,https://www.adzuna.co.uk/jobs/land/ad/5206690380?se=aBMF_a818BG7RWOSH3cHCQ&utm_medium=api&utm_source=25f3af84&v=ECBB36F22BF4C38C8DD2BD37649134F165F98562
GB,Data Analyst Trainee,ITOL Recruitment,"Southampton, Hampshire",30000.0,50000.0,,50000.0,0,IT Jobs,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…",2025-05-19T21:19:21Z,Onsite,https://www.adzuna.co.uk/jobs/details/5206641090?utm_medium=api&utm_source=25f3af84
GB,Senior Data Analyst,Red Engine,"London, UK",75000.0,80000.0,,80000.0,0,"PR, Advertising & Marketing Jobs","About Us Hello, we are Red Engine, the team behind the award-winning global brands Flight Club and Electric Shuffle. We're obsessed with disrupting the hospitality industry by creating and delivering the best possible experience - across all venues, products and brands. ? Our central team covers the full spectrum of skills needed to bring each concept to life - from design to marketing, sales to interior design, people and training, to finance, gaming and HR and everything in between. ? We’re n…",2025-05-19T21:19:16Z,Onsite,https://www.adzuna.co.uk/jobs/details/5206641072?utm_medium=api&utm_source=25f3af84
GB,Data Analyst / BI Developer - Customer & Digital Analytics,Michael Page Technology,"Nottingham, Nottinghamshire",35000.0,45000.0,,45000.0,0,IT Jobs,Leading UK financial services company require a Data Analyst / BI Developer to enhance their customer and digital analytics capabilities. You will be joining at a key growth point in the organisation and work with an existing team of Data Analysts to increase adoption of technology and analytics tools (Python / Power BI) to aid strategic decision making and increase ROI. Client Details Leading UK financial services company Description Leading UK financial services company require a Data Analyst…,2025-05-19T21:12:07Z,Onsite,https://www.adzuna.co.uk/jobs/details/5206637682?utm_medium=api&utm_source=25f3af84
GB,"Service Desk Administrator by Ricoh in Northampton, West Northamptonshire Ref: 223509322",Ricoh,"Northampton, Northamptonshire",27903.29,27903.29,,27903.29,1,IT Jobs,"Change your job, change your workplace, change your future We are actively building diverse teams and welcome applications from everyone Role: Service Desk Administrator Located: Northampton (Ricoh operate a vibrant working policy giving you flexible hybrid working options) Package: Competitive Salary, Benefits, Pension About Ricoh: Ricoh is a global technology business. As a company born in print, we design and manufacture graphic solutions that transform communications. To keep up with the pa…",2025-05-19T20:53:13Z,Hybrid,https://www.adzuna.co.uk/jobs/details/5206616264?utm_medium=api&utm_source=25f3af84
GB,Product Owner - Data Mapping,La Fosse,"Moorgate, Central London",130000.0,156000.0,,156000.0,0,IT Jobs,"Product Owner (Data Mapping) - FinTech Up to £600 per day Outside IR35 London (Hybrid) The Role As a Product Owner with a specialist focus on data mapping , you'll be at the heart of enabling robust, scalable, and intelligent data flows across our internal systems. You'll define and deliver product capabilities that ensure seamless data flow between systems, APIs, and third-party platforms, driving clarity, consistency, and business value across our data landscape. Key Responsibilities: Own the…",2025-05-19T20:23:43Z,Hybrid,https://www.adzuna.co.uk/jobs/land/ad/5206563919?se=aBMF_a818BG7RWOSH3cHCQ&utm_medium=api&utm_source=25f3af84&v=B1B59915041EA68C96E16E224343F9FD4A7343D9
GB,Manager/Lead Product Owner in MBR Strategic Change & Operations,The Bank of England,"Leeds, West Yorkshire",65440.0,73620.0,,73620.0,0,IT Jobs,"Location: Leeds Strategic Change & Operations (SCO) Sitting within the Markets, Banking, and Resolution (MBR) deputy governorship, the SCO directorate is central to the success of MBR and the Bank of England. With around 110 staff, it is responsible for the delivery of services that cut across the other directorates. In particular, it takes the lead on issues relating to: operational resilience; change delivery, business planning and oversight; strategic transformational change; challenge and m…",2025-05-19T20:10:12Z,Onsite,https://www.adzuna.co.uk/jobs/details/5206548261?utm_medium=api&utm_source=25f3af84
GB,Finance Analyst – Data Migration ( 3 month FTC),BrandAlley UK,"Broadgate, Central London",42135.4,42135.4,,42135.4,1,Accounting & Finance Jobs,"Finance Analyst – Data Migration ( 3 Months Fixed Term Contract) Could this be the job for you? We are seeking a skilled and detail-oriented Finance Analyst - Data Migration to support the successful migration of financial data from legacy systems to Microsoft dynamics as part of a wider systems implementation project. This role will be critical in ensuring data integrity, minimising business disruption, and supporting go-live readiness. This could be the job for you if… You have strong analyti…",2025-05-19T19:22:30Z,Onsite,https://www.adzuna.co.uk/jobs/details/5206500270?utm_medium=api&utm_source=25f3af84
GB,Product Owner - Data Mapping,La Fosse,"South West London, London",130000.0,156000.0,,156000.0,0,IT Jobs,"Product Owner (Data Mapping) - FinTech Up to £600 per day Outside IR35 London (Hybrid) The Role As a Product Owner with a specialist focus on data mapping , you'll be at the heart of enabling robust, scalable, and intelligent data flows across our internal systems. You'll define and deliver product capabilities that ensure seamless data flow between systems, APIs, and third-party platforms, driving clarity, consistency, and business value across our data landscape. Key Responsibilities: Own the…",2025-05-19T19:11:18Z,Hybrid,https://www.adzuna.co.uk/jobs/details/5206476960?utm_medium=api&utm_source=25f3af84
GB,Business Intelligence Analyst - FTC - 6 Months,La Fosse,"Walsall, West Midlands",45000.0,45000.0,,45000.0,0,IT Jobs,"Data Analyst – Business Intelligence & Insights Location: Hybrid / West Midlands-based office Full-time | 6 month FTC Salary: £43,000 - £45,000 pro rata Are you passionate about turning complex data into meaningful insights that drive real business impact? An established Housing Association in the West Midlands are looking for a dynamic Data Analyst to join their growing Business Intelligence team. You'll play a key role in transforming raw data into actionable intelligence, supporting data-led…",2025-05-19T19:10:55Z,Hybrid,https://www.adzuna.co.uk/jobs/details/5206476920?utm_medium=api&utm_source=25f3af84
GB,Data Apprentice,Baltic Apprenticeships,"Stockton-On-Tees, County Durham",18000.0,18000.0,,18000.0,0,IT Jobs,"Smiths Pets is seeking a motivated and detail-oriented Data Apprentice to join their growing team. This entry-level role offers an excellent opportunity for an individual with a passion for data to gain hands-on experience and develop their skills in a supportive and dynamic environment. As a company that puts pets and their owners at the heart of everything they do, Smiths Pets provides a unique and meaningful place to begin a data career. In this role, youll work towards yourLevel 3 Data & Bu…",2025-05-19T19:10:01Z,Onsite,https://www.adzuna.co.uk/jobs/details/5206476757?utm_medium=api&utm_source=25f3af84
GB,Senior Data Analyst Front Office Investment Management (Python),Alexander Ash Consulting Limited,"North London, London",162500.0,208000.0,,208000.0,0,Accounting & Finance Jobs,"A leading investment manager are improving business and data processes across the front, middle and back-office functions and have an opportunity for a Senior Data Analyst with a deep understanding of the investment management business to play a key role in driving business improvement through data. This is a deeply technical role which combines both strong technical data analysis skills in Python, as well as a strong understanding of investment businesses, their data sets, and the front, middl…",2025-05-19T19:08:47Z,Onsite,https://www.adzuna.co.uk/jobs/details/5206475940?utm_medium=api&utm_source=25f3af84
GB,Product Analyst,Our Future Health,"London, UK",50000.0,60000.0,,60000.0,0,IT Jobs,"We're hiring a Product Analyst – Researcher & Data Programme Are you someone who loves making a difference through thoughtful collaboration, clear insights, and meaningful impact? We’re looking for a Product Analyst to join our Researcher and Data Programme. In this role, you’ll play a key part in helping our Researcher product teams make more confident, informed decisions—enabling us to grow in ways that truly matter. This opportunity is perfect for someone who thrives in a supportive environm…",2025-05-19T18:10:12Z,Onsite,https://www.adzuna.co.uk/jobs/details/5206343077?utm_medium=api&utm_source=25f3af84
GB,Product Manager,Oritain,"London, UK",60000.0,80000.0,,80000.0,0,IT Jobs,"Oritain is the global leader in product verification, with locations in Auckland, Dunedin, London, Singapore and Washington D.C. Our vision is to be the source of truth in global supply chains and our mission is to harness science, technology and services to create a community of origin verified buyers and suppliers, protecting our people and planet. Sustainability isn’t just about tackling climate change; it represents a growing conscience around our actions and the impact they have on people,…",2025-05-19T18:10:12Z,Onsite,https://www.adzuna.co.uk/jobs/details/5206343024?utm_medium=api&utm_source=25f3af84
GB,Senior Data Analyst,RG Setsquare,"Enfield, London",47840.0,47840.0,,47840.0,0,IT Jobs,"Role: Senior Data Analyst Location: Enfield Civic Centre, Enfield Council EN1 3XA Start Date: 2nd June 2025 End Date: 29th August 2025 Hours: Monday to Friday, 9am to 5.30pm (36 hours per week) Pay Rate: 23.45 per hour (umbrella) Closing Date: Thursday 22nd May 2025 at 5pm We are currently recruiting for a Senior Data Analyst to join the Council Housing Asset and Data Management team at Enfield Council. This is a key role supporting the Asset Team, Capital Programme Team and Compliance Team wit…",2025-05-19T17:59:08Z,Onsite,https://www.adzuna.co.uk/jobs/land/ad/5206323211?se=Un0hALA18BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=EC9F01ED65B6F8D5FFCC2C0253737535476CB815
GB,Data Analyst- Higher Education,Adecco,"Farringdon, Central London",52020.0,52020.0,,52020.0,0,Teaching Jobs,"Are you passionate about harnessing the power of data to drive meaningful insights in the higher education sector? Our client is seeking a talented Data Analyst to join their dynamic team for a temporary assignment in South Kensington. If you thrive in an analytical environment and have a knack for transforming data into actionable reports, we want to hear from you! Position Details: Hourly Rate:£25.01ph Start Date:ASAP Contract Length:6 weeks Working Pattern:Full Time (35 hours per week, Monda…",2025-05-19T17:58:58Z,Onsite,https://www.adzuna.co.uk/jobs/land/ad/5206322544?se=Un0hALA18BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=04A79B1A5A1F6F0A8D77EFF26F789EB49A1334EB
GB,Data Analyst,"Assystem, Switch On","Spaxton, Bridgwater",47168.71,47168.71,,47168.71,1,IT Jobs,"Company Description ⚡️ About Assystem At Assystem, our mission is to accelerate the energy transition worldwide. Our 7,500 Switchers operate across 12 countries, combining engineering excellence and digital innovation to deliver low-carbon infrastructure. Ranked second globally in nuclear engineering, we support the full lifecycle of complex projects through engineering, digital and project management expertise in highly regulated environments  Why Join the Community of Switchers? Join one of t…",2025-05-19T17:55:47Z,Onsite,https://www.adzuna.co.uk/jobs/land/ad/5206313491?se=Un0hALA18BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=F9C783D642D349BD83173C03C1B2DA095D360A69
GB,Data Analyst,"Assystem, Switch On","Bristol, South West England",45369.41,45369.41,,45369.41,1,Engineering Jobs,"Company Description ⚡️ About Assystem At Assystem, our mission is to accelerate the energy transition worldwide. With 7,500 Switchers in 12 countries, we deliver cutting-edge engineering and digital solutions to support complex infrastructure projects. Drawing on over 55 years of experience in highly regulated industries, we’re proud to be ranked second in the world for nuclear engineering, powering the move to low-carbon energy.  Why Join the Community of Switchers? Join one of the top three n…",2025-05-19T17:55:06Z,Onsite,https://www.adzuna.co.uk/jobs/land/ad/5206311913?se=Un0hALA18BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=0ABD1789574F57B1D52488D351FADE6D166B48E6
GB,Entry Level Business Analyst,Elite Hiring Solution,"Rusholme, Manchester",26000.0,30000.0,,30000.0,0,IT Jobs,"Are you analytical, curious, and looking to launch your career in tech and business strategy? Our client, a leader in the IT industry, is hiring an Entry Level Business Analyst to support key business transformation projects. This role offers hands-on experience, structured development, and exposure to exciting real-world challenges. Key Responsibilities: * Gather and document business and functional requirements * Support senior analysts with data analysis and reporting * Assist in aligning bu…",2025-05-19T17:53:21Z,Onsite,https://www.adzuna.co.uk/jobs/land/ad/5206308626?se=Un0hALA18BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=9F53B2E65F45B2544A4571A747F21107DF40AE5F
GB,Entry Level Data Analyst,Elite Hiring Solution,"Rusholme, Manchester",24000.0,29000.0,,29000.0,0,IT Jobs,"Are you passionate about data and ready to turn numbers into insights? Our client, a major name in IT and technology, is looking for an Entry Level Data Analyst to join their growing analytics team. Key Responsibilities: * Collect, clean, and analyze data to support business decisions * Work on dashboards, visualizations, and reports * Identify trends and inconsistencies in datasets * Support automation and data processing initiatives * Translate business needs into data-driven insights Ideal C…",2025-05-19T17:53:15Z,Onsite,https://www.adzuna.co.uk/jobs/land/ad/5206308584?se=Un0hALA18BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=8106759EB4F2D723F20AB6B02C01ADCBF0EE2E9A
GB,Entry Level Business Analyst,Elite Hiring Solution,"Balsall Heath, Birmingham",26000.0,30000.0,,30000.0,0,IT Jobs,"Are you analytical, curious, and looking to launch your career in tech and business strategy? Our client, a leader in the IT industry, is hiring an Entry Level Business Analyst to support key business transformation projects. This role offers hands-on experience, structured development, and exposure to exciting real-world challenges. Key Responsibilities: * Gather and document business and functional requirements * Support senior analysts with data analysis and reporting * Assist in aligning bu…",2025-05-19T17:53:06Z,Onsite,https://www.adzuna.co.uk/jobs/land/ad/5206308239?se=Un0hALA18BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=DD8A12D38811BF674E3B05C6182E121501BC7C50
GB,Data Analyst,Sellick Partnership,"Newcastle Upon Tyne, Tyne & Wear",27000.0,43000.0,,43000.0,0,IT Jobs,"Data Analyst Newcastle upon Tyne Permanent Excellent Benefits £43,000 Sellick Partnership are delighted to be supporting our client based in Newcastle upon Tyne to appoint a Data Analyst on a permanent basis. The Data Analyst will be responsible for delivering a high-quality analytical services, advice and support for the wider team. You will be able to identify improvement opportunities and provide guidance to support service delivery. You will be present, collate and analyse data to support i…",2025-05-19T17:53:02Z,Onsite,https://www.adzuna.co.uk/jobs/land/ad/5206308230?se=Un0hALA18BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=F0D27554B85A1453DFC104A9FFC2FB8E00916632
GB,Entry Level Data Analyst,Elite Hiring Solution,"Balsall Heath, Birmingham",24000.0,29000.0,,29000.0,0,IT Jobs,"Are you passionate about data and ready to turn numbers into insights? Our client, a major name in IT and technology, is looking for an Entry Level Data Analyst to join their growing analytics team. Key Responsibilities: * Collect, clean, and analyze data to support business decisions * Work on dashboards, visualizations, and reports * Identify trends and inconsistencies in datasets * Support automation and data processing initiatives * Translate business needs into data-driven insights Ideal C…",2025-05-19T17:53:01Z,Onsite,https://www.adzuna.co.uk/jobs/land/ad/5206308223?se=Un0hALA18BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=9ABD4A0F7F211FE730CFDAF1DAB2A5506417D156
GB,Trainee Data Admin,Newto Training,"Ireland, Shefford",34902.0,34902.0,,34902.0,1,IT Jobs,"Are you ready to start a new career in Data Analysis? The demand for Data Analysts has grown by 20% annually, with experienced professionals earning salaries upwards of £58,000. In today’s digital world, data is critical to business decision-making, making the role of a Data Analyst indispensable. As skills shortages continue to grow, the demand for qualified entry-level professionals is on the rise. With our Data Analytics career programme we will provide you with: 8 training modules: Excel, S…",2025-05-19T17:18:35Z,Onsite,https://www.adzuna.co.uk/jobs/details/5206269252?utm_medium=api&utm_source=25f3af84
GB,Trainee Data Analyst Associate,Newto Training,"Ireland, Shefford",39188.01,39188.01,,39188.01,1,IT Jobs,"Are you ready to start a new career in Data Analysis? The demand for Data Analysts has grown by 20% annually, with experienced professionals earning salaries upwards of £58,000. In today’s digital world, data is critical to business decision-making, making the role of a Data Analyst indispensable. As skills shortages continue to grow, the demand for qualified entry-level professionals is on the rise. With our Data Analytics career programme we will provide you with: 8 training modules: Excel, S…",2025-05-19T17:18:16Z,Onsite,https://www.adzuna.co.uk/jobs/details/5206269182?utm_medium=api&utm_source=25f3af84
GB,Junior Data Admin,Newto Training,"Ireland, Shefford",32709.72,32709.72,,32709.72,1,IT Jobs,"Are you ready to start a new career in Data Analysis? The demand for Data Analysts has grown by 20% annually, with experienced professionals earning salaries upwards of £58,000. In today’s digital world, data is critical to business decision-making, making the role of a Data Analyst indispensable. As skills shortages continue to grow, the demand for qualified entry-level professionals is on the rise. With our Data Analytics career programme we will provide you with: 8 training modules: Excel, S…",2025-05-19T17:16:55Z,Onsite,https://www.adzuna.co.uk/jobs/details/5206268969?utm_medium=api&utm_source=25f3af84
GB,Commercial Data Analyst,Axon Moore Group Ltd,"Warrington, Cheshire",26000.0,35000.0,,35000.0,0,IT Jobs,"Commercial / Ecommerce Analyst Location: Birchwood, Warrington (fully office-based) Salary: £25,000 - £35,000  performance-related bonuses Recruiting exclusively via Axon Moore About the Company Axon Moore is proud to be partnering exclusively with a well-established and rapidly growing technology group based in Birchwood, Warrington. The business operates across multiple ecommerce and B2B channels and is a recognised name in the world of PC gaming and tech products. With a strong reputation fo…",2025-05-19T17:15:23Z,Onsite,https://www.adzuna.co.uk/jobs/details/5206268678?utm_medium=api&utm_source=25f3af84
GB,Trainee Data Engineer,Newto Training,"Ireland, Shefford",37497.13,37497.13,,37497.13,1,IT Jobs,"Are you ready to start a new career in Data Analysis? The demand for Data Analysts has grown by 20% annually, with experienced professionals earning salaries upwards of £58,000. In today’s digital world, data is critical to business decision-making, making the role of a Data Analyst indispensable. As skills shortages continue to grow, the demand for qualified entry-level professionals is on the rise. With our Data Analytics career programme we will provide you with: 8 training modules: Excel, S…",2025-05-19T17:15:20Z,Onsite,https://www.adzuna.co.uk/jobs/details/5206268674?utm_medium=api&utm_source=25f3af84
GB,Data Protection Analyst - 12 Month Contract,British Gas,"Edinburgh Technopole, Milton Bridge",36329.0,36329.0,,36329.0,0,IT Jobs,"We have an exciting entry level opportunity to join our Privacy Team as a Data Protection Analyst on a 12-month secondment/fixed-term contract basis. In this role you will be part of our legal function who deliver Centrica's strategy and protect Centrica's interests by enabling effective, risk-based decision making. We do this by providing expert professional advice and commercially minded insight that helps the company navigate our legal, regulatory and compliance environments. In this role yo…",2025-05-19T17:11:50Z,Onsite,https://www.adzuna.co.uk/jobs/details/5206267914?utm_medium=api&utm_source=25f3af84
GB,Digital IT Manager - Remote,eTech Partners,"London, UK",70000.0,72000.0,,72000.0,0,IT Jobs,"My client is a leading Not-for-Profit organisation has a fantastic opportunity for an experienced Digital IT Manager to take ownership of the digital technology function during an exciting period of growth and transformation. This role is remote with expectations of twice month on site in their London office. You must be a max of 90 mins communicate of their office. Responsibilities: Develop and own the IT Roadmap, aligning systems with business strategy and scale Oversee the day-to-day operati…",2025-05-19T17:10:47Z,Remote,https://www.adzuna.co.uk/jobs/details/5206267460?utm_medium=api&utm_source=25f3af84
GB,Finance Management Information Analyst,Global Corporate Investment Bank,"London, UK",0.0,80000.0,,80000.0,0,Accounting & Finance Jobs,"Are you Part-Qualified / Finalist or Fully-Qualified (ACA / ACCA / CIMA) with experience working in a finance-based reporting role (management accounts, financial reporting, product control, tax, regulatory reporting or related Finance function)? Do you have experience of working with Business Intelligence tools (particularly PowerBI and Tableau) essential? Are you confident working with large data sets and performing data reconciliation is essential? Finance Management Information Analyst Glob…",2025-05-19T16:54:33Z,Onsite,https://www.adzuna.co.uk/jobs/details/5206261938?utm_medium=api&utm_source=25f3af84
GB,Data Modeler,Yorkshire Building Society,"Leeds, West Yorkshire",0.0,55000.0,,55000.0,0,IT Jobs,"As our next Data Modeler (known internally as Data Design Analyst), you ll analyse data requirements, design database structures and profile data to support our portfolio for change. You ll utilise database design and data governance tools to document and design data solutions in our enterprise repositories, supporting business ownership of data. You ll join a likeminded team in our Leeds-based Enterprise Data Technical Solutions function. If you ve got a solid background in database design (re…",2025-05-19T16:12:58Z,Onsite,https://www.adzuna.co.uk/jobs/details/5206160021?utm_medium=api&utm_source=25f3af84
