creation_date,job_title,country,category,salary_min,salary_max,salary_predicted,description,work_mode,skills,salary_min_raw,salary_max_raw,salary_avg,year
2025-05-17 05:46:01+00:00,Apprenti Data Analyst H/F,FR,Emplois Industrie et Construction,126360.0,21624.0,0,"La Direction de la Performance des Achats du Groupe recherche un(e) alternant(e) data analyst. Au sein de l'équipe achats vous collaborerez avec notre data manager et vos challenges seront : Participer au suivi et au pilotage des KPI Performance des achats, de la RSE et du plan carbone du Groupe - Assurer le suivi, la maintenance de tableaux de bord : calculer et assurer le suivi de KPI et reporting des performances demandées par les équipes ; - Participer à la construction de nouveaux tableaux…",Onsite,"r, tableau",486.0,1802.0,73992.0,2025
2025-05-17 05:46:01+00:00,Alternance Data Analyst H/F,FR,Unknown,,,0,"Dans un environnement stimulant, dans une entreprise en forte croissance qui mise sur ses collaborateurs et leur possibilité d'évolution, nous recherchons un(e) Data analyst en alternance H/F : Au sein du service commercial Grands Comptes Industries de Paprec, vous êtes en charge d'appuyer le Data Analyst dans le cadre de l'intégration des Reporting client sur Excel et Power BI : - Mise à jour des Reporting client sur Excel : analyse, interprétation et vérification des données - Automatisation …",Onsite,"excel, power bi, r",,,,2025
2025-05-17 05:46:01+00:00,Alternance - Data Analyst H/F,FR,Unknown,126360.0,21624.0,0,"En tant qu'alternant.e au sein du département Data de la Direction des Systèmes d'Information, vous travaillerez en étroite collaboration avec les équipes Smartgrid et la direction développement de l'entreprise sur des projets à enjeux, tels que la mise à disposition et la valorisation de données en open data, et la gestion de nouveaux gaz ou la performance interne du réseau. Vos missions principales : Analyse de la donnée énergie : Participer à des chantiers d'analyse et de remise en qualité d…",Onsite,r,486.0,1802.0,73992.0,2025
2025-05-17 05:46:01+00:00,Alternant Data Analyst H/F,FR,Unknown,126360.0,21624.0,0,"Vos missions Au sein de l'agence, nous recherchons un talent supplémentaire pour intégrer notre équipe sur une durée d'un an. En tant qu'alternant(e) Data Analyst, vous aurez l'opportunité de développer vos compétences au sein d'une équipe dynamique, en participant à des projets concrets et à fort impact. Vos missions : - Analyser les données commerciales : identifier les prises et pertes d'affaires, étudier l'environnement concurrentiel. - Mettre en place des modèles d'analyse sur nos activité…",Onsite,r,486.0,1802.0,73992.0,2025
2025-05-17 05:46:01+00:00,Apprenti Data Science - Data Architect H/F,FR,Emplois Fabrication,126360.0,21624.0,0,"Cet apprentissage est proposé au sein de l'équipe DATA composée d'un DATA Steward et de DATA ANALYST, du département Progrès et Transformation Digitale de la Direction Réparations. Vous serez sous la responsabilité du DATA Steward. Vous travaillerez en étroite collaboration avec le DATA Steward, les DATA Analyst, ainsi que les différents métiers opérationnels de l'entreprise et des fonctions transverses. Les missions proposées pour cet apprentissage seront principalement orientées sur le dévelo…",Onsite,r,486.0,1802.0,73992.0,2025
2025-05-17 05:46:01+00:00,Alternance - Data Analyst H/F,FR,Unknown,126360.0,21624.0,0,"Vous intégrerez la Direction Services et Performance des Projets (DSPP) en tant que Data Analyst : un centre de compétences et d'expertise de la conduite de projets nucléaires. Au sein de l'équipe Data du service RCEE (Rex Capitalisation et études économiques), vous contribuerez à la déclinaison de la feuille de route Data à la DSPP et plus particulièrement La production de rapports au sein de la plateforme data du groupe EDF L'appui à la gouvernance des données Une contribution au processus de…",Onsite,r,486.0,1802.0,73992.0,2025
2025-05-17 05:31:16+00:00,Chef de Projet Data - Business Data Analyst H/F,FR,Emplois Informatique,,,0,"En tant que chef de projet agile, vous interviendrez sur l'ensemble de la conception et de la définition d'une plateforme data liée aux SIRH de nos clients grands comptes. Vous ferez le lien entre les équipes métiers et la DSI. Vous assurer la production de fonctionnalités qui apportent de la valeur au client. Véritable intermédiaire avec les équipes métiers et les équipes techniques - votre rôle sera d'apporter votre sens de la gestion de projet dans des contextes Data divers. Dans ce cadre vo…",Onsite,r,,,,2025
2025-05-17 05:31:16+00:00,Data Analyst H/F,FR,Unknown,,,0,"Les missions d'un Amiltonien : En tant que Data Analyst (H/F), vous serez en charge des missions suivantes : - Réaliser des tableaux de bords - Communiquer autour des données en interne - Faire parler les insight et les KPI pour accompagner les décisions stratégiques de demain - Devenir référent de la données et des indicateurs (aider à la formation, évangéliser, donner de la visibilité) - Etre en veille constante pour voir comment améliorer les rapports La stack technique : - Outils SAAS (Jira…",Onsite,"r, tableau",,,,2025
2025-05-17 05:31:16+00:00,Agile Master H/F,FR,Unknown,55000.0,70000.0,0,"Envie de démarrer une nouvelle aventure professionnelle ? Cela tombe bien, votre futur poste de d'Agile Master est chez Conserto Votre futur job : En tant qu'Agile Master, vous serez amené(e) à : - Organiser et animer les cérémonies agiles ; - Identifier et résoudre les obstacles entravant la progression de l'équipe ; - Aider les équipes à définir et atteindre leurs objectifs de sprint ; - Faciliter la communication et la collaboration au sein de l'équipe ; - Accompagner l'équipe dans l'adoptio…",Onsite,r,55000.0,70000.0,62500.0,2025
2025-05-17 05:31:14+00:00,Data & Performance Analyst H/F,FR,Unknown,,,0,"Qui sommes-nous ? Chez Steeple, nous aidons les entreprises à transformer leur communication interne pour qu'elle touche enfin tous les salariés : qu'ils soient au bureau, en atelier, en magasin ou sur le terrain. Notre solution mêle affichage interactif sur écran tactile, application web et mobile, et surtout une approche profondément humaine. Plus de 1 500 entreprises en France et à l'international nous font déjà confiance pour mieux informer, rassembler et valoriser leurs équipes. Si ta curi…",Onsite,r,,,,2025
2025-05-17 05:30:50+00:00,Data Scientist H/F,FR,Emplois Informatique,,,0,"La mission du pôle Data est de transformer la donnée en levier de performance pour tous les départements de l'entreprise : commerce, marketing, opérations, support, finance, RH. Rattaché(e) à la Direction Générale, ce département transverse allie expertise technique, compréhension fine des enjeux métiers, et capacité de déploiement industriel. VOS MISSIONS En tant que Data Scientist chez Free Pro, vous êtes responsable de bout en bout du cycle de vie des modèles de machine learning, depuis l'id…",Onsite,"machine learning, r",,,,2025
2025-05-17 05:30:47+00:00,Data Analyst H/F,FR,Unknown,,,0,"ATA lié à la modification du référentiel comptable AXA et à ses impacts sur les traitements opérationnels (modèles et reportings/outil d'analyse online) de la Direction de marché, à la migration du projet NETAMI et au reliquat de migration des bases SAS La Direction Assurance Vie Individuelle' a pour ambition de permettre à AXA France de devenir le « Leader de la Gestion Patrimoniale » et de réaliser la transformation de ces métiers, en s'adaptant aux conditions de marchés et à l'environnement …",Onsite,r,,,,2025
2025-05-17 05:30:47+00:00,Data Analyst H/F,FR,Unknown,35000.0,40000.0,0,"Votre mission si vous l'acceptez Au sein de la Direction Prévoyance Individuelles, vous intégrez l'équipe Stratégie & Efficience Commerciale. Vos principales missions sont les suivantes : - Participer à l'ensemble des projets liés à la stratégie de développement du business et à son pilotage en identifiant les leviers d'optimisation grâce à l'utilisation des données clients & contrats disponibles - Créer / consolider les reportings - Elaborer et/ou faire évoluer les tableaux de bord relatifs au…",Onsite,"r, tableau",35000.0,40000.0,37500.0,2025
2025-05-17 03:31:44+00:00,Data Analyst (F/H) en alternance,FR,Unknown,13200.0,20400.0,0," Le saviez-vous ? Créateur de l’hypermarché, Carrefour reste fidèle à ses racines tout en se réinventant pour permettre à chacun de mieux manger : plus sain, plus local, plus responsable. Leader mondial de la distribution, nous sommes engagés pour la diversité, la RSE et la transformation digitale, tout en créant un environnement de travail inclusif et stimulant. Nos atouts pour y parvenir ? Un réseau multi format, multi métiers avec des collaborateurs passionnés, qui s’engagent, pour réussir l…",Onsite,r,1100.0,1700.0,16800.0,2025
2025-05-20 14:16:25+00:00,Data Insights Analyst (Hiring Immediately),US,IT Jobs,93796.7,93796.7,1,"Why USAA? At USAA, our mission is to empower our members to achieve financial security through highly competitive products, exceptional service and trusted advice. We seek to be the 1 choice for the military community and their families. Embrace a fulfilling career at USAA, where our core values – honesty, integrity, loyalty and service – define how we treat each other and our members. Be part of what truly makes us special and impactful. The Opportunity As a dedicated Reporting Analyst I, you …",Onsite,r,93796.7,93796.7,93796.7,2025
2025-05-20 13:58:43+00:00,Data Architect,US,IT Jobs,107741.7,107741.7,1,"System One has partnered with a large health system seeking a skilled Data Architect to join their dynamic team on a permanent, direct hire basis. In this pivotal role, you will review and analyze our current data infrastructures, plan future databases, and implement innovative solutions to effectively store and manage data for our organization and its users. You will play a crucial role in designing, developing, testing, and implementing processes that pull data from various source systems and…",Onsite,r,107741.7,107741.7,107741.7,2025
2025-05-20 13:58:35+00:00,Sr. Software Engineer,US,IT Jobs,66395.15,66395.15,1,"Sr. Software Engineer (Multiple Positions Offered) Design, develop, test, and implement computer software systems and applications. Gather complex technical user requirements and analyze. Trouble shoot and resolve complex issues and bugs and optimize productivity. Technical skills in any one of these areas are preferred. Oracle Forms/Reports/SQL/PLSQL, Microsoft SQL Server/TSQL/ SSIS/SSRS, Oracle E-Business Applications, Oracle DBA, JAVA/J2EE/JSP/Spring/Spring Boot/Microservices /Hibernate/XML,…",Onsite,"r, sql",66395.15,66395.15,66395.15,2025
2025-05-20 13:47:11+00:00,Lead Data Reporting Analyst,US,IT Jobs,78125.61,78125.61,1,"Company : HM Insurance Group Job Description : JOB SUMMARY This job turns data into information, information into insight, and insight into action. The incumbent collaborates with business stakeholders to evaluate their need for information, identify potential solutions, gather and analyze data, and present conclusions in a concise and understandable format. The ideal candidate possesses strong analytical and communication skills, with demonstrable experience using SQL to extract, manipulate, a…",Onsite,"r, sql",78125.61,78125.61,78125.61,2025
2025-05-20 13:41:44+00:00,"Product Support Analyst Associate - San Diego, CA",US,IT Jobs,33069.2,33069.2,1,"Optum is a global organization that delivers care, aided by technology to help millions of people live healthier lives. The work you do with our team will directly improve health outcomes by connecting people with the care, pharmacy benefits, data, and resources they need to feel their best. Here, you will find a culture guided by diversity and inclusion, talented peers, comprehensive benefits, and career development opportunities. Come make an impact on the communities we serve as you help us …",Onsite,r,33069.2,33069.2,33069.2,2025
2025-05-20 13:36:49+00:00,Senior Economist/Project Director,US,Consultancy Jobs,187889.27,187889.27,1,"About ECOnorthwest ECOnorthwest is a public policy consulting firm headquartered in Portland, Oregon, with offices in Seattle, Bend, Eugene, and Los Angeles. For 50 years, policymakers and business leaders have trusted ECOnorthwest to inform the complex issues that shape communities. ECOnorthwest has worked with a diverse range of over 2,000 public, private, non-profit, and foundation clients in the United States and around the world to craft effective and feasible solutions. To answer the comp…",Onsite,r,187889.27,187889.27,187889.27,2025
2025-05-20 13:36:47+00:00,Data Analyst,US,Healthcare & Nursing Jobs,62904.18,62904.18,1,"Job Summary : This position is responsible for a variety of analytical tasks throughout the Case Management across the WMCHealth Network. The candidate must have an attention to detail when compiling daily, weekly, monthly, and ad hoc reports for Case Management leadership. Responsibilities: Accurately processes daily report summaries using appropriate resources. Use various programs to efficiently perform data inquiries and to accurately compile patient information. Collaborates with Case Mana…",Onsite,r,62904.18,62904.18,62904.18,2025
2025-05-20 13:36:39+00:00,HEALTH INFO MANAGEMENT CORRDINATOR,US,IT Jobs,68368.77,68368.77,1,"Position Purpose: The Health Information Management (HIM) Coordinator is responsible for performing detailed-oriented technical functions as needed to facilitate efficiency in the operations of the HIM department. The coordinator will also perform some front line supervisor’s functions. Education & Work Experience : • Graduate of an accredited Health Information Technology (HIT) or Certified Coding Specialist (CCS) program • Three or more years of work experience in data analytics, coding and/o…",Onsite,r,68368.77,68368.77,68368.77,2025
2025-05-20 13:36:30+00:00,Donor and Data Analyst,US,IT Jobs,42825.72,42825.72,1,"In-Person On the TidalHealth Salisbury Campus Why work at TidalHealth? Looking for a rewarding place to work? Choose TidalHealth. U.S. News & World Report, a global authority in hospital rankings and consumer advice, has named TidalHealth Peninsula Regional and TidalHealth Nanticoke as 2022-2023 High Performing hospitals for 11 challenging and elective health conditions; the highest award a hospital can earn for U.S. News’ Best Hospitals Procedures & Conditions ratings. Located just 30 minutes …",Onsite,r,42825.72,42825.72,42825.72,2025
2025-05-20 13:36:27+00:00,"Data Analyst, Quality Engineering",US,IT Jobs,131410.38,131410.38,1,"Company Overview Embark on an enriching journey with PROCEPT BioRobotics, where our vision, mission, and values guide everything we do as a company. We are committed to revolutionizing treatment for benign prostatic hyperplasia (BPH, otherwise known as prostate gland enlargement) through innovation in surgical robotics. As our company succeeds and grows, we improve the quality of life of patients, provide more effective treatment options for surgeons, uphold the trust of our shareholders. That …",Onsite,r,131410.38,131410.38,131410.38,2025
2025-05-20 13:36:25+00:00,Senior Data Analyst,US,IT Jobs,126542.91,126542.91,1,"Company Description Govini transforms Defense Acquisition from an outdated manual process to a software-driven strategic advantage for the United States. Our flagship product, Ark, supports Supply Chain, Science and Technology, Production, Sustainment, and Modernization teams with AI-enabled Applications and best-in-class data to more rapidly imagine, develop, and field the capabilities we need. Today, the national security community and every branch of the military rely on Govini to enable fas…",Onsite,r,126542.91,126542.91,126542.91,2025
2025-05-20 13:36:15+00:00,"Director, Cybersecurity Analyst - Data Protection",US,IT Jobs,139192.7,139192.7,1,"Job Description: Fidelity Investments is looking for a highly experienced and strategic Director, Cybersecurity Analyst - Data Protection to join the Data Protection and Analytics Product Area supporting Enterprise Cybersecurity. Our team focuses on Data Security Posture Management for critical data assets. We strengthen our organization's data protection capabilities by enabling our business units to discover, classify, catalogue critical data and adherence to regulatory compliance by shaping …",Onsite,r,139192.7,139192.7,139192.7,2025
2025-05-20 13:23:35+00:00,Lead Data Reporting Analyst,US,IT Jobs,79170.03,79170.03,1,"Company : HM Insurance Group Job Description : JOB SUMMARY This job turns data into information, information into insight, and insight into action. The incumbent collaborates with business stakeholders to evaluate their need for information, identify potential solutions, gather and analyze data, and present conclusions in a concise and understandable format. The ideal candidate possesses strong analytical and communication skills, with demonstrable experience using SQL to extract, manipulate, a…",Onsite,"r, sql",79170.03,79170.03,79170.03,2025
2025-05-20 13:05:43+00:00,Lead Data Reporting Analyst,US,IT Jobs,77723.05,77723.05,1,"Company : HM Insurance Group Job Description : JOB SUMMARY This job turns data into information, information into insight, and insight into action. The incumbent collaborates with business stakeholders to evaluate their need for information, identify potential solutions, gather and analyze data, and present conclusions in a concise and understandable format. The ideal candidate possesses strong analytical and communication skills, with demonstrable experience using SQL to extract, manipulate, a…",Onsite,"r, sql",77723.05,77723.05,77723.05,2025
2025-05-20 13:05:34+00:00,Lead Data Reporting Analyst,US,IT Jobs,80932.57,80932.57,1,"Company : HM Insurance Group Job Description : JOB SUMMARY This job turns data into information, information into insight, and insight into action. The incumbent collaborates with business stakeholders to evaluate their need for information, identify potential solutions, gather and analyze data, and present conclusions in a concise and understandable format. The ideal candidate possesses strong analytical and communication skills, with demonstrable experience using SQL to extract, manipulate, a…",Onsite,"r, sql",80932.57,80932.57,80932.57,2025
2025-05-20 13:01:41+00:00,Senior Data Analyst,US,IT Jobs,95974.43,95974.43,1,"Call me @T: 1 412-246-8332 Function of the group: Retail and Retail Lending, Implement Data solutions, changes, controls, and data quality process Current initiatives/project(s) that this resource will be impacting: Data Domains, Reorganizing the way stores and organizes data, clean up data Industry background: Desired to come from Banking/ Finance, experience preferred Team dynamic: Mix of offshore and onshore Roles and Responsibilities: Data Changes UAT Analysis of data Need individuals to co…",Onsite,r,95974.43,95974.43,95974.43,2025
2025-05-20 13:01:12+00:00,Data Scientist- VLM (Vision Language Model),US,IT Jobs,137995.73,137995.73,1,"About the job you’re considering We are seeking a highly skilled and detail-oriented Vision-Language Models (VLM) Data Scientist/ Vision Data Analyst to join our team. The ideal candidate will have a strong background in computer vision, natural language processing, data analysis, and machine learning.This role involves developing and deploying multimodal AI solutions that integrate vision and language capabilities, analyzing visual data to extract meaningful insights, and collaborating with cr…",Onsite,"machine learning, r",137995.73,137995.73,137995.73,2025
2025-05-20 13:00:33+00:00,Business Data Analyst,US,IT Jobs,89433.27,89433.27,1,"12 Month Contract (Possible Extension) Hybrid/ 2-3 Days Onsite (Client located in Getzville, NY) Work Schedule Full Time – Monday-Friday *Must be local to the Getzville, NY area *Must be able to work on W-2 Basis About the Company Grow your career as a Business Data Analyst with an innovative global bank in Getzville, NY. Contract role with strong possibility of extension. Will require working a hybrid schedule 2-3 days onsite per week. Join one of the world's most renowned global banks and tru…",Hybrid,r,89433.27,89433.27,89433.27,2025
2025-05-20 13:00:08+00:00,Branch Operations Branch Data Analyst,US,IT Jobs,84789.19,84789.19,1,"At U.S. Bank, we're on a journey to do our best. Helping the customers and businesses we serve to make better and smarter financial decisions and enabling the communities we support to grow and succeed. We believe it takes all of us to bring our shared ambition to life, and each person is unique in their potential. A career with U.S. Bank gives you a wide, ever-growing range of opportunities to discover what makes you thrive at every stage of your career. Try new things, learn new skills and di…",Onsite,r,84789.19,84789.19,84789.19,2025
2025-05-20 12:59:54+00:00,Data Scientist,US,Engineering Jobs,100045.66,100045.66,1,"Job Details: Job Title: Data Scientist Duration: 06 months contract Location: Thousand Oaks, CA (Hybrid- 3 days onsite per week) Pay Range: $50-$55/hr. on W2 without benefits Domain: Technical Internal Job ID: 25-38677 Shift: General Shift Employee Value Proposition: Join a leading biopharmaceutical company where innovation and science drive real-world impact. In this Data Scientist role, you’ll work at the intersection of engineering and data analytics, applying your technical expertise to sol…",Hybrid,r,100045.66,100045.66,100045.66,2025
2025-05-20 12:59:15+00:00,Lead Data Reporting Analyst,US,IT Jobs,78087.92,78087.92,1,"Company : HM Insurance Group Job Description : JOB SUMMARY This job turns data into information, information into insight, and insight into action. The incumbent collaborates with business stakeholders to evaluate their need for information, identify potential solutions, gather and analyze data, and present conclusions in a concise and understandable format. The ideal candidate possesses strong analytical and communication skills, with demonstrable experience using SQL to extract, manipulate, a…",Onsite,"r, sql",78087.92,78087.92,78087.92,2025
2025-05-20 12:59:08+00:00,Lead Data Reporting Analyst,US,IT Jobs,79052.27,79052.27,1,"Company : HM Insurance Group Job Description : JOB SUMMARY This job turns data into information, information into insight, and insight into action. The incumbent collaborates with business stakeholders to evaluate their need for information, identify potential solutions, gather and analyze data, and present conclusions in a concise and understandable format. The ideal candidate possesses strong analytical and communication skills, with demonstrable experience using SQL to extract, manipulate, a…",Onsite,"r, sql",79052.27,79052.27,79052.27,2025
2025-05-20 12:59:07+00:00,Senior Data Engineer,US,IT Jobs,145660.0,145660.0,1,"Job Title: Senior Data Engineer Location: Omaha, NE Employment Type: Contract Job Summary: As a Senior Data Engineer, you will lead and own the Enterprise Data Platform and its data products, playing a pivotal role in enabling data-driven decision-making across the organization. You will collaborate with cross-functional Portfolio and Business Teams to ensure data accessibility, quality, and reliability. Acting as a subject matter expert and mentor, you will drive the success of data initiative…",Onsite,r,145660.0,145660.0,145660.0,2025
2025-05-20 12:58:46+00:00,Data Analyst,US,IT Jobs,138474.95,138474.95,1,"Our client is looking for a motivated, innovative, and passionate Data Analyst (Fraud and Risk) in the Mountain View, CA area - apply today! Duration : 6 months to start Location : Mountain View, CA (hybrid schedule) Top Skills: Strong business acumen and exceptional analytical ability, with at least 5-7 years of relevant experience in fraud analysis, prevention, and detection. Preferred experience with the Fintech Working knowledge of the fundamentals of risk controls, including fraud detectio…",Hybrid,r,138474.95,138474.95,138474.95,2025
2025-05-20 12:58:44+00:00,Lead Data Reporting Analyst,US,IT Jobs,83180.62,83180.62,1,"Company : HM Insurance Group Job Description : JOB SUMMARY This job turns data into information, information into insight, and insight into action. The incumbent collaborates with business stakeholders to evaluate their need for information, identify potential solutions, gather and analyze data, and present conclusions in a concise and understandable format. The ideal candidate possesses strong analytical and communication skills, with demonstrable experience using SQL to extract, manipulate, a…",Onsite,"r, sql",83180.62,83180.62,83180.62,2025
2025-05-20 12:58:30+00:00,Data Visualization Analyst Summer Intern,US,Scientific & QA Jobs,86255.28,86255.28,1,"As we create a colorful, capable and cleaner world through chemistry, we invite you to join our team to harness the power of chemistry to shape markets, redefine industries and improve lives for billions of people around the world. CREATING ESSENTIAL CHEMISTRY THAT THE WORLD NEEDS At Chemours, our people are redefining how the world thinks of chemistry by approaching everything we do with a commitment to delivering Trusted Chemistry that creates better lives and helps communities thrive. That b…",Onsite,r,86255.28,86255.28,86255.28,2025
2025-05-20 12:58:23+00:00,Work from Home - Online Data Analyst,US,Scientific & QA Jobs,76961.49,76961.49,1,"Are you a detail-oriented individual with a passion for research and a good understanding of national and local geography? This freelance opportunity allows you to work at your own pace and from the comfort of your own home. A Day in the Life of an Online Data Analyst: In this role, you will be working on a project aimed at enhancing the content and quality of digital maps that are used by millions of people worldwide Completing research and evaluation tasks in a web-based environment, such as …",Onsite,r,76961.49,76961.49,76961.49,2025
2025-05-20 12:58:21+00:00,Enterprise Data Architect,US,IT Jobs,160535.58,160535.58,1,"The Practice Director (PD) will be responsible for leading a diverse team of high performing employees and consultants, including architects, data scientists, data engineers, and business analysts. The PD will oversee the full solution lifecycle execution client and internal company projects, will support business development, and will mentor and lead the technical staff. The PD will oversee the work of solution-delivery project teams, relying on their extensive experience and judgment to plan …",Onsite,r,160535.58,160535.58,160535.58,2025
2025-05-20 12:58:16+00:00,Scientist II,US,Scientific & QA Jobs,68353.19,68353.19,1,"Job Summary: We are seeking a highly motivated and detail-oriented Scientist II to join our Drug Discovery Sciences team. The successful candidate will play a key role in supporting small molecule oncology programs through hands-on LC-MS/MS analysis, in vitro ADME studies, and pharmacokinetic (PK) data interpretation. This position requires a strong background in bioanalytical chemistry and experience with quantitative LC-MS workflows in various biological matrices. Responsibilities: Perform LC…",Onsite,r,68353.19,68353.19,68353.19,2025
2025-05-20 12:54:41+00:00,Lead Data Reporting Analyst,US,IT Jobs,80764.56,80764.56,1,"Company : HM Insurance Group Job Description : JOB SUMMARY This job turns data into information, information into insight, and insight into action. The incumbent collaborates with business stakeholders to evaluate their need for information, identify potential solutions, gather and analyze data, and present conclusions in a concise and understandable format. The ideal candidate possesses strong analytical and communication skills, with demonstrable experience using SQL to extract, manipulate, a…",Onsite,"r, sql",80764.56,80764.56,80764.56,2025
2025-05-20 12:42:33+00:00,Senior Data Analyst - Credit Risk,US,IT Jobs,96285.3,96285.3,1,"Job Description Job Description LOCATION: This position can be located at any Seacoast location within the company's footprint in FL SUMMARY: The Senior Data Analyst is responsible for developing and executing a consistent and coherent set of data and analyses for effective credit risk measurement, management, reporting and preparation of public disclosures. Additionally, the Senior Data Analyst is responsible for organizing and leveraging data to drive fact-based analytical insights and decisi…",Onsite,r,96285.3,96285.3,96285.3,2025
2025-05-20 12:42:32+00:00,"Laboratory Analyst, Eurofins Built Environment Testing - Folsom, CA",US,Scientific & QA Jobs,73178.15,73178.15,1,"Job Description Job Description Company Description Eurofins Scientific is an international life sciences company, providing a unique range of analytical testing services to clients across multiple industries, to make life and our environment safer, healthier and more sustainable. From the food you eat, to the water you drink, to the medicines you rely on, Eurofins laboratories work with the biggest companies in the world to ensure the products they supply are safe, their ingredients are authen…",Onsite,r,73178.15,73178.15,73178.15,2025
2025-05-20 12:42:17+00:00,"Child Development Instructor (Van Nuys, CA)",US,Healthcare & Nursing Jobs,71802.94,71802.94,1,"Job Description Job Description Description: Join Alongside - to support and empower families and individuals, ensuring that everyone has the opportunity to thrive! Are you dedicated to transforming lives through evidence-based practices? Do you have a passion for helping individuals reach their fullest potential? If so, we want YOU to join our dynamic and supportive team! Alongside is a leading provider of Applied Behavior Analysis (ABA) services, dedicated to empowering families with children…",Onsite,r,71802.94,71802.94,71802.94,2025
2025-05-20 12:42:17+00:00,Data Governance Analyst,US,IT Jobs,112404.58,112404.58,1,"Job Description Job Description Data Governance Analyst - Contract to hire (US Cit or Green Card only) Location: Mid-town, NYC Right to hire “Data Governance Analyst” consultant. hybrid role – 3 days in the NY office and 2 days remote 3-7 years of total professional experience with at least 3 years in data-related roles Essential Job Function: • Provide guidance and assistance to Data Stewards and technology subject matter experts (SMEs) with metadata management related activities (e.g., develo…",Remote,r,112404.58,112404.58,112404.58,2025
2025-05-20 12:42:10+00:00,Outreach Worker Supervisor,US,Social work Jobs,60960.33,60960.33,1,"Job Description Job Description THE ORGANIZATION The Center for Justice Innovation is a community justice organization that centers safety and racial justice. Since our founding in 1996, the Center has partnered with community members, courts, and the people most impacted to create stronger, healthier, more just communities. Our decades of experience in courts and communities, coupled with our field-leading research and practitioner expertise, help us drive justice nationwide in innovative, pow…",Onsite,r,60960.33,60960.33,60960.33,2025
2025-05-20 12:41:40+00:00,"Principal Analyst, Data Science",US,Consultancy Jobs,93433.7,93433.7,1,"Job Description Job Description Responsibilities: * Revenue forecasting; building models for analytical forecasting, metric indicators. * Pricing optimization and modeling * Oversee portfolio analytics projects; business, sales, strategy analysis. * Provides recommendations for financial planning and control, providing relevant fiscal information and market analysis to executive management team. * Works on complex issues where analysis of situations or data requires an in-depth knowledge of the…",Onsite,r,93433.7,93433.7,93433.7,2025
2025-05-20 12:41:09+00:00,Data Analyst,US,IT Jobs,112855.81,112855.81,1,"Job Description Job Description Company Description The Red Gate Group, founded in 2006, is a Service-Disabled Veteran-Owned Company based in Chantilly, VA. As an SDVOSB, the Red Gate Group has established a reputation for delivering quality multi-tiered services in intelligence analysis, strategic planning, program management, policy development, operational design, and technology integration. RGG delivers high-quality, customer-centric solutions around the world—from the foxhole to the highes…",Onsite,r,112855.81,112855.81,112855.81,2025
2025-05-20 12:40:50+00:00,988 Call Center Data Analyst,US,Scientific & QA Jobs,43187.88,43187.88,1,"Job Description Job Description North Central Mental Health Services, Inc. provides the largest 988 call center in Ohio. North Central seeks to fill a full-time Data Analyst position responsible for developing, analyzing and reporting data generated from 988 documentation of calls. Standard business hours are Monday-Friday, 8:00 a.m.-5:00 p.m. on site . This position is FLSA non-exempt with a base salary commensurate with education, qualifications and demonstrated experience. Responsibilities: …",Onsite,r,43187.88,43187.88,43187.88,2025
2025-05-20 12:40:49+00:00,Tableau Data Analyst,US,IT Jobs,118657.12,118657.12,1,"Job Description Job Description Tableau Data Analyst Our client is looking for a technically skilled and analytically minded professional to drive impactful insights across clinical and operational metrics. This role supports executive decision-making through rich, actionable dashboards and data solutions tied to patient volume, revenue, and discharge trends. You’ll be joining a team where creativity, communication, and independent problem-solving are as critical as technical know-how. Location…",Onsite,"r, tableau",118657.12,118657.12,118657.12,2025
2025-05-20 12:40:33+00:00,Laboratory Analyst,US,Scientific & QA Jobs,65036.54,65036.54,1,"Job Description Job Description Company Description Eurofins Scientific is an international life sciences company, providing a unique range of analytical testing services to clients across multiple industries, to make life and our environment safer, healthier and more sustainable. From the food you eat, to the water you drink, to the medicines you rely on, Eurofins laboratories work with the biggest companies in the world to ensure the products they supply are safe, their ingredients are authen…",Onsite,r,65036.54,65036.54,65036.54,2025
2025-05-20 12:40:26+00:00,Senior Software Developer,US,IT Jobs,101999.23,101999.23,1,"Job Description Job Description Software Developer Sourceree is currently seeking a Software Developer to join our team in Johnstown, PA. Who we are: Sourceree is a high-tech company that fosters innovation and collaboration of brilliant minds across industry, government, military, and academia. We offer trusted services and solutions across multiple U.S. Government sectors and Commercial Enterprises. Sourceree strives to be at the leading edge of today’s information technology revolution by cr…",Onsite,r,101999.23,101999.23,101999.23,2025
2025-05-20 12:40:04+00:00,CNO Reverse Engineer - Fully Cleared,US,IT Jobs,173508.86,173508.86,1,"Job Description Job Description Make an Impact Where It Matters Most: At Intelliforce , we're not just building software—we're solving national security challenges with innovative engineering solutions. We're looking for a talented CNO Reverse Engineer to support cutting-edge R&E efforts focused on network-based devices. In this role, you'll be at the heart of technical discovery and mission-driven prototyping, collaborating closely with analysts, operators, data scientists, and fellow engineer…",Onsite,r,173508.86,173508.86,173508.86,2025
