date,job_title,salary_in_usd,work_mode,country,skills
2021,Data Engineer,200000,remote,US,"['Python', 'Java', 'Scala', 'SQL', 'NoSQL', 'ETL', 'pipelines', 'Spark', 'Kafka', 'Airflow', 'Cloud platforms', 'Data modeling', 'Docker', 'Kubernetes', 'APIs', 'Linux']"
2021,Data Engineer,60000,hybrid,RO,"['Python', 'Java', 'Scala', 'SQL', 'NoSQL', 'ETL', 'pipelines', 'Spark', 'Kafka', 'Airflow', 'Cloud platforms', 'Data modeling', 'Docker', 'Kubernetes', 'APIs', 'Linux']"
2021,Data Engineer,200000,remote,US,"['Python', 'Java', 'Scala', 'SQL', 'NoSQL', 'ETL', 'pipelines', 'Spark', 'Kafka', 'Airflow', 'Cloud platforms', 'Data modeling', 'Docker', 'Kubernetes', 'APIs', 'Linux']"
2021,Data Analyst,50000,remote,US,"['SQL', 'Excel', 'Python', 'R', 'Tableau', 'Power BI', 'Statistics', 'Cleaning data', 'Reporting', 'Communication', 'Business insight', 'Critical thinking']"
2021,Data Scientist,110037,on_site,GB,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Analyst,10354,hybrid,ES,"['SQL', 'Excel', 'Python', 'R', 'Tableau', 'Power BI', 'Statistics', 'Cleaning data', 'Reporting', 'Communication', 'Business insight', 'Critical thinking']"
2021,Data Scientist,151000,remote,US,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Machine Learning Developer,120000,hybrid,US,"['Python', 'C++', 'TensorFlow', 'PyTorch', 'ML algorithms', 'Data pipelines', 'Deployment', 'Cloud (AWS, GCP)', 'Git', 'Math', 'Experiment tracking', 'Software practices']"
2021,Data Scientist,9466,on_site,IN,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Machine Learning Developer,20000,remote,IN,"['Python', 'C++', 'TensorFlow', 'PyTorch', 'ML algorithms', 'Data pipelines', 'Deployment', 'Cloud (AWS, GCP)', 'Git', 'Math', 'Experiment tracking', 'Software practices']"
2021,Data Scientist,40570,hybrid,IN,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Machine Learning Developer,100000,hybrid,IQ,"['Python', 'C++', 'TensorFlow', 'PyTorch', 'ML algorithms', 'Data pipelines', 'Deployment', 'Cloud (AWS, GCP)', 'Git', 'Math', 'Experiment tracking', 'Software practices']"
2021,Data Scientist,49646,hybrid,FR,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Machine Learning Developer,38400,remote,US,"['Python', 'C++', 'TensorFlow', 'PyTorch', 'ML algorithms', 'Data pipelines', 'Deployment', 'Cloud (AWS, GCP)', 'Git', 'Math', 'Experiment tracking', 'Software practices']"
2021,Data Engineer,24000,remote,BR,"['Python', 'Java', 'Scala', 'SQL', 'NoSQL', 'ETL', 'pipelines', 'Spark', 'Kafka', 'Airflow', 'Cloud platforms', 'Data modeling', 'Docker', 'Kubernetes', 'APIs', 'Linux']"
2021,Data Scientist,100000,on_site,US,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Analyst,90000,remote,US,"['SQL', 'Excel', 'Python', 'R', 'Tableau', 'Power BI', 'Statistics', 'Cleaning data', 'Reporting', 'Communication', 'Business insight', 'Critical thinking']"
2021,Data Engineer,63711,hybrid,JP,"['Python', 'Java', 'Scala', 'SQL', 'NoSQL', 'ETL', 'pipelines', 'Spark', 'Kafka', 'Airflow', 'Cloud platforms', 'Data modeling', 'Docker', 'Kubernetes', 'APIs', 'Linux']"
2021,Data Engineer,77364,hybrid,JP,"['Python', 'Java', 'Scala', 'SQL', 'NoSQL', 'ETL', 'pipelines', 'Spark', 'Kafka', 'Airflow', 'Cloud platforms', 'Data modeling', 'Docker', 'Kubernetes', 'APIs', 'Linux']"
2021,Data Scientist,220000,on_site,US,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Scientist,80000,remote,US,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Analyst,135000,remote,US,"['SQL', 'Excel', 'Python', 'R', 'Tableau', 'Power BI', 'Statistics', 'Cleaning data', 'Reporting', 'Communication', 'Business insight', 'Critical thinking']"
2021,Data Scientist,240000,on_site,US,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Engineer,150000,on_site,US,"['Python', 'Java', 'Scala', 'SQL', 'NoSQL', 'ETL', 'pipelines', 'Spark', 'Kafka', 'Airflow', 'Cloud platforms', 'Data modeling', 'Docker', 'Kubernetes', 'APIs', 'Linux']"
2021,Data Scientist,82500,remote,US,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Engineer,100000,remote,US,"['Python', 'Java', 'Scala', 'SQL', 'NoSQL', 'ETL', 'pipelines', 'Spark', 'Kafka', 'Airflow', 'Cloud platforms', 'Data modeling', 'Docker', 'Kubernetes', 'APIs', 'Linux']"
2021,Machine Learning Developer,82744,hybrid,BE,"['Python', 'C++', 'TensorFlow', 'PyTorch', 'ML algorithms', 'Data pipelines', 'Deployment', 'Cloud (AWS, GCP)', 'Git', 'Math', 'Experiment tracking', 'Software practices']"
2021,Data Scientist,62649,hybrid,FR,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Engineer,90000,remote,US,"['Python', 'Java', 'Scala', 'SQL', 'NoSQL', 'ETL', 'pipelines', 'Spark', 'Kafka', 'Airflow', 'Cloud platforms', 'Data modeling', 'Docker', 'Kubernetes', 'APIs', 'Linux']"
2021,Data Engineer,153000,remote,US,"['Python', 'Java', 'Scala', 'SQL', 'NoSQL', 'ETL', 'pipelines', 'Spark', 'Kafka', 'Airflow', 'Cloud platforms', 'Data modeling', 'Docker', 'Kubernetes', 'APIs', 'Linux']"
2021,Data Engineer,160000,remote,US,"['Python', 'Java', 'Scala', 'SQL', 'NoSQL', 'ETL', 'pipelines', 'Spark', 'Kafka', 'Airflow', 'Cloud platforms', 'Data modeling', 'Docker', 'Kubernetes', 'APIs', 'Linux']"
2021,Data Scientist,168000,on_site,JP,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Scientist,150000,remote,US,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Scientist,75774,remote,CA,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Scientist,13400,remote,UA,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Scientist,144000,remote,US,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Engineer,127221,hybrid,CA,"['Python', 'Java', 'Scala', 'SQL', 'NoSQL', 'ETL', 'pipelines', 'Spark', 'Kafka', 'Airflow', 'Cloud platforms', 'Data modeling', 'Docker', 'Kubernetes', 'APIs', 'Linux']"
2021,Data Scientist,119059,remote,IL,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Machine Learning Developer,423000,hybrid,US,"['Python', 'C++', 'TensorFlow', 'PyTorch', 'ML algorithms', 'Data pipelines', 'Deployment', 'Cloud (AWS, GCP)', 'Git', 'Math', 'Experiment tracking', 'Software practices']"
2021,Data Analyst,120000,remote,US,"['SQL', 'Excel', 'Python', 'R', 'Tableau', 'Power BI', 'Statistics', 'Cleaning data', 'Reporting', 'Communication', 'Business insight', 'Critical thinking']"
2021,Machine Learning Developer,125000,remote,US,"['Python', 'C++', 'TensorFlow', 'PyTorch', 'ML algorithms', 'Data pipelines', 'Deployment', 'Cloud (AWS, GCP)', 'Git', 'Math', 'Experiment tracking', 'Software practices']"
2021,Data Analyst,230000,hybrid,RU,"['SQL', 'Excel', 'Python', 'R', 'Tableau', 'Power BI', 'Statistics', 'Cleaning data', 'Reporting', 'Communication', 'Business insight', 'Critical thinking']"
2021,Data Scientist,85000,on_site,RU,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Engineer,28369,hybrid,MT,"['Python', 'Java', 'Scala', 'SQL', 'NoSQL', 'ETL', 'pipelines', 'Spark', 'Kafka', 'Airflow', 'Cloud platforms', 'Data modeling', 'Docker', 'Kubernetes', 'APIs', 'Linux']"
2021,Data Scientist,63831,hybrid,DE,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Scientist,130026,hybrid,DE,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Scientist,165000,remote,US,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Engineer,80000,remote,US,"['Python', 'Java', 'Scala', 'SQL', 'NoSQL', 'ETL', 'pipelines', 'Spark', 'Kafka', 'Airflow', 'Cloud platforms', 'Data modeling', 'Docker', 'Kubernetes', 'APIs', 'Linux']"
2021,Data Scientist,250000,on_site,US,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Analyst,55000,hybrid,US,"['SQL', 'Excel', 'Python', 'R', 'Tableau', 'Power BI', 'Statistics', 'Cleaning data', 'Reporting', 'Communication', 'Business insight', 'Critical thinking']"
2021,Data Engineer,150000,remote,US,"['Python', 'Java', 'Scala', 'SQL', 'NoSQL', 'ETL', 'pipelines', 'Spark', 'Kafka', 'Airflow', 'Cloud platforms', 'Data modeling', 'Docker', 'Kubernetes', 'APIs', 'Linux']"
2021,Data Engineer,170000,remote,US,"['Python', 'Java', 'Scala', 'SQL', 'NoSQL', 'ETL', 'pipelines', 'Spark', 'Kafka', 'Airflow', 'Cloud platforms', 'Data modeling', 'Docker', 'Kubernetes', 'APIs', 'Linux']"
2021,Data Engineer,82528,remote,GB,"['Python', 'Java', 'Scala', 'SQL', 'NoSQL', 'ETL', 'pipelines', 'Spark', 'Kafka', 'Airflow', 'Cloud platforms', 'Data modeling', 'Docker', 'Kubernetes', 'APIs', 'Linux']"
2021,Data Analyst,60000,remote,US,"['SQL', 'Excel', 'Python', 'R', 'Tableau', 'Power BI', 'Statistics', 'Cleaning data', 'Reporting', 'Communication', 'Business insight', 'Critical thinking']"
2021,Data Scientist,235000,remote,US,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Scientist,60757,hybrid,PT,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Engineer,174000,remote,US,"['Python', 'Java', 'Scala', 'SQL', 'NoSQL', 'ETL', 'pipelines', 'Spark', 'Kafka', 'Airflow', 'Cloud platforms', 'Data modeling', 'Docker', 'Kubernetes', 'APIs', 'Linux']"
2021,Data Scientist,2859,on_site,MX,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Scientist,40038,remote,CL,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Machine Learning Developer,81000,hybrid,US,"['Python', 'C++', 'TensorFlow', 'PyTorch', 'ML algorithms', 'Data pipelines', 'Deployment', 'Cloud (AWS, GCP)', 'Git', 'Math', 'Experiment tracking', 'Software practices']"
2021,Data Scientist,5679,remote,US,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Engineer,22611,on_site,IN,"['Python', 'Java', 'Scala', 'SQL', 'NoSQL', 'ETL', 'pipelines', 'Spark', 'Kafka', 'Airflow', 'Cloud platforms', 'Data modeling', 'Docker', 'Kubernetes', 'APIs', 'Linux']"
2021,Data Scientist,90734,hybrid,DE,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Engineer,26005,on_site,US,"['Python', 'Java', 'Scala', 'SQL', 'NoSQL', 'ETL', 'pipelines', 'Spark', 'Kafka', 'Airflow', 'Cloud platforms', 'Data modeling', 'Docker', 'Kubernetes', 'APIs', 'Linux']"
2021,Data Analyst,61896,hybrid,GB,"['SQL', 'Excel', 'Python', 'R', 'Tableau', 'Power BI', 'Statistics', 'Cleaning data', 'Reporting', 'Communication', 'Business insight', 'Critical thinking']"
2021,Machine Learning Developer,12000,hybrid,PK,"['Python', 'C++', 'TensorFlow', 'PyTorch', 'ML algorithms', 'Data pipelines', 'Deployment', 'Cloud (AWS, GCP)', 'Git', 'Math', 'Experiment tracking', 'Software practices']"
2021,Data Engineer,4000,remote,IR,"['Python', 'Java', 'Scala', 'SQL', 'NoSQL', 'ETL', 'pipelines', 'Spark', 'Kafka', 'Airflow', 'Cloud platforms', 'Data modeling', 'Docker', 'Kubernetes', 'APIs', 'Linux']"
2021,Data Analyst,50000,remote,GB,"['SQL', 'Excel', 'Python', 'R', 'Tableau', 'Power BI', 'Statistics', 'Cleaning data', 'Reporting', 'Communication', 'Business insight', 'Critical thinking']"
2021,Data Scientist,69741,remote,ES,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Engineer,76833,hybrid,GB,"['Python', 'Java', 'Scala', 'SQL', 'NoSQL', 'ETL', 'pipelines', 'Spark', 'Kafka', 'Airflow', 'Cloud platforms', 'Data modeling', 'Docker', 'Kubernetes', 'APIs', 'Linux']"
2021,Machine Learning Developer,74000,hybrid,JP,"['Python', 'C++', 'TensorFlow', 'PyTorch', 'ML algorithms', 'Data pipelines', 'Deployment', 'Cloud (AWS, GCP)', 'Git', 'Math', 'Experiment tracking', 'Software practices']"
2021,Data Scientist,152000,remote,FR,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Machine Learning Developer,21844,hybrid,CO,"['Python', 'C++', 'TensorFlow', 'PyTorch', 'ML algorithms', 'Data pipelines', 'Deployment', 'Cloud (AWS, GCP)', 'Git', 'Math', 'Experiment tracking', 'Software practices']"
2021,Data Engineer,18000,on_site,MD,"['Python', 'Java', 'Scala', 'SQL', 'NoSQL', 'ETL', 'pipelines', 'Spark', 'Kafka', 'Airflow', 'Cloud platforms', 'Data modeling', 'Docker', 'Kubernetes', 'APIs', 'Linux']"
2021,Data Scientist,174000,remote,US,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Scientist,96113,hybrid,CA,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Scientist,147000,hybrid,US,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Analyst,9272,remote,KE,"['SQL', 'Excel', 'Python', 'R', 'Tableau', 'Power BI', 'Statistics', 'Cleaning data', 'Reporting', 'Communication', 'Business insight', 'Critical thinking']"
2021,Machine Learning Developer,24342,remote,IN,"['Python', 'C++', 'TensorFlow', 'PyTorch', 'ML algorithms', 'Data pipelines', 'Deployment', 'Cloud (AWS, GCP)', 'Git', 'Math', 'Experiment tracking', 'Software practices']"
2021,Data Scientist,54094,hybrid,US,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Scientist,90000,remote,US,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Scientist,61467,hybrid,AT,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Machine Learning Developer,195000,remote,US,"['Python', 'C++', 'TensorFlow', 'PyTorch', 'ML algorithms', 'Data pipelines', 'Deployment', 'Cloud (AWS, GCP)', 'Git', 'Math', 'Experiment tracking', 'Software practices']"
2021,Data Scientist,37825,remote,ES,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Scientist,50000,remote,US,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Scientist,160000,remote,US,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Scientist,12901,on_site,BR,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Machine Learning Developer,200000,remote,US,"['Python', 'C++', 'TensorFlow', 'PyTorch', 'ML algorithms', 'Data pipelines', 'Deployment', 'Cloud (AWS, GCP)', 'Git', 'Math', 'Experiment tracking', 'Software practices']"
2021,Data Engineer,165000,on_site,US,"['Python', 'Java', 'Scala', 'SQL', 'NoSQL', 'ETL', 'pipelines', 'Spark', 'Kafka', 'Airflow', 'Cloud platforms', 'Data modeling', 'Docker', 'Kubernetes', 'APIs', 'Linux']"
2021,Data Engineer,20000,on_site,US,"['Python', 'Java', 'Scala', 'SQL', 'NoSQL', 'ETL', 'pipelines', 'Spark', 'Kafka', 'Airflow', 'Cloud platforms', 'Data modeling', 'Docker', 'Kubernetes', 'APIs', 'Linux']"
2021,Data Analyst,120000,on_site,US,"['SQL', 'Excel', 'Python', 'R', 'Tableau', 'Power BI', 'Statistics', 'Cleaning data', 'Reporting', 'Communication', 'Business insight', 'Critical thinking']"
2021,Machine Learning Developer,24823,hybrid,SI,"['Python', 'C++', 'TensorFlow', 'PyTorch', 'ML algorithms', 'Data pipelines', 'Deployment', 'Cloud (AWS, GCP)', 'Git', 'Math', 'Experiment tracking', 'Software practices']"
2021,Data Scientist,56738,hybrid,FR,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Engineer,66022,hybrid,GB,"['Python', 'Java', 'Scala', 'SQL', 'NoSQL', 'ETL', 'pipelines', 'Spark', 'Kafka', 'Airflow', 'Cloud platforms', 'Data modeling', 'Docker', 'Kubernetes', 'APIs', 'Linux']"
2021,Data Engineer,5882,on_site,CH,"['Python', 'Java', 'Scala', 'SQL', 'NoSQL', 'ETL', 'pipelines', 'Spark', 'Kafka', 'Airflow', 'Cloud platforms', 'Data modeling', 'Docker', 'Kubernetes', 'APIs', 'Linux']"
2021,Machine Learning Developer,24823,hybrid,DE,"['Python', 'C++', 'TensorFlow', 'PyTorch', 'ML algorithms', 'Data pipelines', 'Deployment', 'Cloud (AWS, GCP)', 'Git', 'Math', 'Experiment tracking', 'Software practices']"
2021,Data Engineer,185000,remote,US,"['Python', 'Java', 'Scala', 'SQL', 'NoSQL', 'ETL', 'pipelines', 'Spark', 'Kafka', 'Airflow', 'Cloud platforms', 'Data modeling', 'Docker', 'Kubernetes', 'APIs', 'Linux']"
2021,Data Engineer,28609,hybrid,DK,"['Python', 'Java', 'Scala', 'SQL', 'NoSQL', 'ETL', 'pipelines', 'Spark', 'Kafka', 'Airflow', 'Cloud platforms', 'Data modeling', 'Docker', 'Kubernetes', 'APIs', 'Linux']"
2021,Data Scientist,90734,hybrid,DE,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Machine Learning Developer,88654,remote,BE,"['Python', 'C++', 'TensorFlow', 'PyTorch', 'ML algorithms', 'Data pipelines', 'Deployment', 'Cloud (AWS, GCP)', 'Git', 'Math', 'Experiment tracking', 'Software practices']"
2021,Data Analyst,140000,remote,US,"['SQL', 'Excel', 'Python', 'R', 'Tableau', 'Power BI', 'Statistics', 'Cleaning data', 'Reporting', 'Communication', 'Business insight', 'Critical thinking']"
2021,Machine Learning Developer,46597,remote,PL,"['Python', 'C++', 'TensorFlow', 'PyTorch', 'ML algorithms', 'Data pipelines', 'Deployment', 'Cloud (AWS, GCP)', 'Git', 'Math', 'Experiment tracking', 'Software practices']"
2021,Data Scientist,116914,hybrid,GB,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Scientist,33808,on_site,IN,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Scientist,56256,hybrid,GB,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Machine Learning Developer,225000,remote,CA,"['Python', 'C++', 'TensorFlow', 'PyTorch', 'ML algorithms', 'Data pipelines', 'Deployment', 'Cloud (AWS, GCP)', 'Git', 'Math', 'Experiment tracking', 'Software practices']"
2021,Data Scientist,416000,remote,US,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Scientist,87738,remote,CA,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Scientist,88654,hybrid,DE,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Scientist,135000,on_site,US,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Analyst,71786,remote,CA,"['SQL', 'Excel', 'Python', 'R', 'Tableau', 'Power BI', 'Statistics', 'Cleaning data', 'Reporting', 'Communication', 'Business insight', 'Critical thinking']"
2021,Data Engineer,16228,remote,IN,"['Python', 'Java', 'Scala', 'SQL', 'NoSQL', 'ETL', 'pipelines', 'Spark', 'Kafka', 'Airflow', 'Cloud platforms', 'Data modeling', 'Docker', 'Kubernetes', 'APIs', 'Linux']"
2021,Data Engineer,256000,remote,US,"['Python', 'Java', 'Scala', 'SQL', 'NoSQL', 'ETL', 'pipelines', 'Spark', 'Kafka', 'Airflow', 'Cloud platforms', 'Data modeling', 'Docker', 'Kubernetes', 'APIs', 'Linux']"
2021,Data Engineer,200000,remote,US,"['Python', 'Java', 'Scala', 'SQL', 'NoSQL', 'ETL', 'pipelines', 'Spark', 'Kafka', 'Airflow', 'Cloud platforms', 'Data modeling', 'Docker', 'Kubernetes', 'APIs', 'Linux']"
2021,Data Analyst,200000,remote,US,"['SQL', 'Excel', 'Python', 'R', 'Tableau', 'Power BI', 'Statistics', 'Cleaning data', 'Reporting', 'Communication', 'Business insight', 'Critical thinking']"
2021,Data Engineer,180000,remote,US,"['Python', 'Java', 'Scala', 'SQL', 'NoSQL', 'ETL', 'pipelines', 'Spark', 'Kafka', 'Airflow', 'Cloud platforms', 'Data modeling', 'Docker', 'Kubernetes', 'APIs', 'Linux']"
2021,Data Scientist,110000,on_site,US,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
2021,Data Scientist,63810,remote,CA,"['Python', 'R', 'Statistics', 'Machine learning', 'Data cleaning', 'SQL', 'Visualization (e.g. Tableau)', 'Big data (e.g. Spark)', 'Model validation', 'Communication', 'Domain knowledge']"
