date,company,job_title,location,skills,salary_min,salary_max,work_year,experience_level,employment_type,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2021,MI,FT,74000,USD,74000,JP,50,JP,S
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2021,EN,FT,21844,USD,21844,CO,50,CO,M
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2021,SE,FT,1799997,INR,24342,IN,100,IN,L
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2021,SE,FT,195000,USD,195000,US,100,US,M
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2021,SE,FT,200000,USD,200000,US,100,US,L
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2021,MI,FT,21000,EUR,24823,SI,50,SI,L
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2021,EN,FT,21000,EUR,24823,DE,50,DE,M
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2021,MI,FT,75000,EUR,88654,BE,100,BE,M
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2021,MI,FT,180000,PLN,46597,PL,100,PL,L
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2021,SE,FT,225000,USD,225000,US,100,CA,L
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2021,SE,FT,185000,USD,185000,US,50,US,L
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2021,SE,FT,4900000,INR,66265,IN,0,IN,L
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2021,EN,FT,85000,USD,85000,NL,100,DE,S
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2021,MI,FT,43200,EUR,51064,IT,50,IT,L
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2022,SE,FT,189650,USD,189650,US,0,US,M
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2022,SE,FT,164996,USD,164996,US,0,US,M
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2022,EX,FT,6000000,INR,79039,IN,50,IN,L
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2022,EN,FT,28500,GBP,37300,GB,100,GB,L
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2022,MI,FT,95000,GBP,124333,GB,0,GB,M
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2022,MI,FT,75000,GBP,98158,GB,0,GB,M
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2022,MI,FT,80000,EUR,87932,FR,100,DE,M
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2022,MI,FT,160000,USD,160000,US,100,US,L
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2022,MI,FT,112300,USD,112300,US,100,US,L
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2022,SE,FT,189650,USD,189650,US,0,US,M
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2022,SE,FT,164996,USD,164996,US,0,US,M
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2022,MI,FT,100000,CAD,78791,CA,100,CA,M
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2022,MI,FT,120000,USD,120000,US,100,US,S
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2022,SE,FT,80000,EUR,87932,DE,0,DE,M
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2022,MI,FT,53000,EUR,58255,PT,50,PT,L
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2022,SE,FT,220000,USD,220000,US,100,US,M
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2022,SE,FT,120000,USD,120000,AE,100,AE,S
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2022,SE,FT,65000,USD,65000,AE,100,AE,S
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2022,SE,FT,120000,USD,120000,US,100,US,M
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2022,EN,CT,29000,EUR,31875,TN,100,CZ,M
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2022,SE,FT,100000,CAD,78791,CA,100,CA,M
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2022,MI,FT,153000,USD,153000,US,50,US,M
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2022,SE,FT,57000,EUR,62651,NL,100,NL,L
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2022,MI,FT,121000,AUD,87425,AU,100,AU,L
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2022,MI,FT,75000,USD,75000,BO,100,US,L
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2022,SE,FT,65000,EUR,71444,IE,100,IE,S
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2022,SE,FT,214000,USD,214000,US,100,US,M
2025-05-15 00:00:20+00:00,Warner Music Inc.,machine learning developer,,"['music', 'design', 'system', 'training', 'software', 'cloud', 'junior', 'engineer', 'engineering', 'full-time', 'digital nomad']",60000,97500,2022,SE,FT,192600,USD,192600,US,100,US,M
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2020,SE,FT,85000,GBP,109024,GB,50,GB,M
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2020,SE,FT,125000,USD,125000,NZ,50,NZ,S
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2020,EN,FT,4450000,JPY,41689,JP,100,JP,S
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2020,SE,FT,100000,EUR,114047,PL,100,GB,S
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2020,MI,FT,56000,USD,56000,PT,100,US,M
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2020,SE,FT,42000,EUR,47899,GR,50,GR,L
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2020,SE,FT,720000,MXN,33511,MX,0,MX,S
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2020,MI,FT,51999,EUR,59303,DE,100,DE,S
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2020,EN,FT,70000,USD,70000,US,100,US,L
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2020,MI,FT,65000,EUR,74130,AT,50,AT,L
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2020,EX,FT,70000,EUR,79833,ES,50,ES,L
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2020,MI,FT,106000,USD,106000,US,100,US,L
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2020,MI,FT,88000,GBP,112872,GB,50,GB,L
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2020,EN,PT,14000,EUR,15966,DE,100,DE,S
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2020,SE,FT,188000,USD,188000,US,100,US,L
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2020,MI,FT,61500,EUR,70139,FR,50,FR,L
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2020,EN,FT,48000,EUR,54742,PK,100,DE,L
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2020,SE,FL,60000,USD,60000,RU,100,US,S
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2020,MI,FT,110000,USD,110000,US,100,US,L
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2020,MI,FT,130800,USD,130800,ES,100,US,M
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,MI,CT,270000,USD,270000,US,100,US,L
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,MI,FT,140000,USD,140000,US,100,US,L
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,MI,FT,110000,PLN,28476,PL,100,PL,L
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,SE,FT,276000,USD,276000,US,0,US,L
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,MI,FT,120000,SGD,89294,SG,50,SG,L
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,EN,FT,70000,USD,70000,US,100,US,M
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,MI,FT,81000,EUR,95746,DE,100,US,S
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,SE,FT,150000,USD,150000,US,100,US,L
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,SE,FT,115000,USD,115000,US,100,US,S
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,SE,FT,150000,USD,150000,US,100,US,M
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,EN,FT,2250000,INR,30428,IN,100,IN,L
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,SE,FT,82500,GBP,113476,GB,100,GB,M
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,SE,FT,75000,GBP,103160,GB,100,GB,S
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,MI,FT,38400,EUR,45391,NL,100,NL,L
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,MI,FT,34000,EUR,40189,GR,100,GR,M
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,MI,FT,200000,USD,200000,US,100,US,L
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,MI,FT,60000,USD,60000,ES,50,RO,M
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,SE,FT,200000,USD,200000,US,100,US,M
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,SE,FT,24000,USD,24000,BR,100,BR,M
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,MI,FT,7000000,JPY,63711,JP,50,JP,S
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,MI,FT,8500000,JPY,77364,JP,50,JP,S
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,SE,FT,150000,USD,150000,US,0,US,L
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,MI,FT,100000,USD,100000,US,100,US,L
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,MI,FT,90000,USD,90000,US,100,US,L
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,SE,FT,153000,USD,153000,US,100,US,L
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,SE,FT,160000,USD,160000,BR,100,US,S
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,SE,FT,159500,CAD,127221,CA,50,CA,L
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,MI,FT,24000,EUR,28369,MT,50,MT,L
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,EN,FT,80000,USD,80000,US,100,US,L
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,MI,FT,150000,USD,150000,US,100,US,L
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,MI,FT,170000,USD,170000,US,100,US,L
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,MI,FT,60000,GBP,82528,GB,100,GB,L
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,SE,FT,174000,USD,174000,US,100,US,L
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,MI,FT,1672000,INR,22611,IN,0,IN,L
2025-05-14 00:00:07+00:00,Trial Library,data engineer,"San Francisco, CA","['testing', 'system', 'frontend', 'security', 'python', 'software', 'test', 'code', 'qa', 'typescript', 'api', 'reliability', 'health', 'healthcare', 'engineer', 'engineering', 'backend']",70000,120000,2021,MI,FT,22000,EUR,26005,RO,0,US,L
